series,timestamp,value,label
lows,2021-01-14T09:00:00+00:00,0.00846,wait
highs,2021-01-14T09:00:00+00:00,0.008565,wait
lows,2021-01-14T10:00:00+00:00,0.0085028,wait
highs,2021-01-14T10:00:00+00:00,0.0085959,wait
closes,2021-01-14T10:00:00+00:00,0.0085948,wait
lows,2021-01-14T11:00:00+00:00,0.0084916,wait
highs,2021-01-14T11:00:00+00:00,0.00867,wait
closes,2021-01-14T11:00:00+00:00,0.0085119,wait
highs,2021-01-14T12:00:00+00:00,0.0087732,wait
closes,2021-01-14T12:00:00+00:00,0.0087594,wait
lows,2021-01-14T12:00:00+00:00,0.0085,wait
closes,2021-01-14T13:00:00+00:00,0.0088824,wait
lows,2021-01-14T13:00:00+00:00,0.0087131,wait
highs,2021-01-14T13:00:00+00:00,0.009,wait
closes,2021-01-14T14:00:00+00:00,0.0095248,wait
lows,2021-01-14T14:00:00+00:00,0.0088844,wait
highs,2021-01-14T14:00:00+00:00,0.0096,wait
closes,2021-01-14T15:00:00+00:00,0.009592,wait
highs,2021-01-14T15:00:00+00:00,0.0101,wait
lows,2021-01-14T15:00:00+00:00,0.0094327,wait
highs,2021-01-14T16:00:00+00:00,0.0097789,wait
lows,2021-01-14T16:00:00+00:00,0.0094,wait
closes,2021-01-14T16:00:00+00:00,0.0094171,wait
highs,2021-01-14T17:00:00+00:00,0.0095173,wait
lows,2021-01-14T17:00:00+00:00,0.0091627,wait
closes,2021-01-14T17:00:00+00:00,0.0091653,wait
highs,2021-01-14T18:00:00+00:00,0.0093574,wait
lows,2021-01-14T18:00:00+00:00,0.009165,wait
closes,2021-01-14T18:00:00+00:00,0.0093245,wait
highs,2021-01-14T19:00:00+00:00,0.0097796,wait
lows,2021-01-14T19:00:00+00:00,0.0092837,wait
closes,2021-01-14T19:00:00+00:00,0.0095916,wait
highs,2021-01-14T20:00:00+00:00,0.0097953,wait
closes,2021-01-14T20:00:00+00:00,0.009323,wait
lows,2021-01-14T20:00:00+00:00,0.0093,wait
closes,2021-01-14T21:00:00+00:00,0.0092926,wait
lows,2021-01-14T21:00:00+00:00,0.0089553,wait
highs,2021-01-14T21:00:00+00:00,0.0094353,wait
closes,2021-01-14T22:00:00+00:00,0.0093367,wait
lows,2021-01-14T22:00:00+00:00,0.0091422,wait
highs,2021-01-14T22:00:00+00:00,0.0093738,wait
lows,2021-01-14T23:00:00+00:00,0.0092857,wait
highs,2021-01-14T23:00:00+00:00,0.0095845,wait
closes,2021-01-14T23:00:00+00:00,0.0093907,wait
highs,2021-01-15T00:00:00+00:00,0.0095902,wait
closes,2021-01-15T00:00:00+00:00,0.00957,wait
lows,2021-01-15T00:00:00+00:00,0.0093366,wait
highs,2021-01-15T01:00:00+00:00,0.0097,wait
closes,2021-01-15T01:00:00+00:00,0.0094252,wait
lows,2021-01-15T01:00:00+00:00,0.0093666,wait
highs,2021-01-15T02:00:00+00:00,0.0095849,wait
lows,2021-01-15T02:00:00+00:00,0.0092557,wait
closes,2021-01-15T02:00:00+00:00,0.009532,wait
lows,2021-01-15T03:00:00+00:00,0.0092294,wait
closes,2021-01-15T03:00:00+00:00,0.009408,wait
highs,2021-01-15T03:00:00+00:00,0.0095378,wait
lows,2021-01-15T04:00:00+00:00,0.009302,wait
closes,2021-01-15T04:00:00+00:00,0.009325,wait
highs,2021-01-15T04:00:00+00:00,0.0094853,wait
lows,2021-01-15T05:00:00+00:00,0.009229,wait
closes,2021-01-15T05:00:00+00:00,0.0092363,wait
highs,2021-01-15T05:00:00+00:00,0.0096861,wait
lows,2021-01-15T06:00:00+00:00,0.0091768,wait
closes,2021-01-15T06:00:00+00:00,0.009444,wait
highs,2021-01-15T06:00:00+00:00,0.0094834,wait
lows,2021-01-15T07:00:00+00:00,0.0093091,wait
highs,2021-01-15T07:00:00+00:00,0.00955,wait
closes,2021-01-15T07:00:00+00:00,0.0095193,wait
highs,2021-01-15T08:00:00+00:00,0.0096082,wait
closes,2021-01-15T08:00:00+00:00,0.0094659,wait
lows,2021-01-15T08:00:00+00:00,0.0093724,wait
highs,2021-01-15T09:00:00+00:00,0.0097753,wait
closes,2021-01-15T09:00:00+00:00,0.0097231,wait
lows,2021-01-15T09:00:00+00:00,0.0094,wait
closes,2021-01-15T10:00:00+00:00,0.0096597,wait
lows,2021-01-15T10:00:00+00:00,0.0094993,wait
highs,2021-01-15T10:00:00+00:00,0.0098443,wait
lows,2021-01-15T11:00:00+00:00,0.0093601,wait
highs,2021-01-15T11:00:00+00:00,0.009699,wait
closes,2021-01-15T11:00:00+00:00,0.0094733,wait
lows,2021-01-15T12:00:00+00:00,0.0092,wait
highs,2021-01-15T12:00:00+00:00,0.0094951,wait
closes,2021-01-15T12:00:00+00:00,0.0094627,wait
lows,2021-01-15T13:00:00+00:00,0.0093142,wait
closes,2021-01-15T13:00:00+00:00,0.0094088,wait
highs,2021-01-15T13:00:00+00:00,0.0095164,wait
closes,2021-01-15T14:00:00+00:00,0.009311,wait
highs,2021-01-15T14:00:00+00:00,0.00946,wait
lows,2021-01-15T14:00:00+00:00,0.0091041,wait
closes,2021-01-15T15:00:00+00:00,0.0086838,wait
highs,2021-01-15T15:00:00+00:00,0.009311,wait
lows,2021-01-15T15:00:00+00:00,0.0085477,wait
closes,2021-01-15T16:00:00+00:00,0.0091781,wait
highs,2021-01-15T16:00:00+00:00,0.0093907,wait
lows,2021-01-15T16:00:00+00:00,0.0083123,wait
closes,2021-01-15T17:00:00+00:00,0.0091471,wait
highs,2021-01-15T17:00:00+00:00,0.0091927,wait
lows,2021-01-15T17:00:00+00:00,0.0088516,wait
highs,2021-01-15T18:00:00+00:00,0.009275,wait
lows,2021-01-15T18:00:00+00:00,0.0088844,wait
closes,2021-01-15T18:00:00+00:00,0.0090876,wait
lows,2021-01-15T19:00:00+00:00,0.0089933,wait
highs,2021-01-15T19:00:00+00:00,0.009193,wait
closes,2021-01-15T19:00:00+00:00,0.009006,wait
lows,2021-01-15T20:00:00+00:00,0.0089071,wait
highs,2021-01-15T20:00:00+00:00,0.0092045,wait
closes,2021-01-15T20:00:00+00:00,0.009035,wait
highs,2021-01-15T21:00:00+00:00,0.0092721,wait
closes,2021-01-15T21:00:00+00:00,0.0092597,wait
lows,2021-01-15T21:00:00+00:00,0.0089568,wait
closes,2021-01-15T22:00:00+00:00,0.0093463,wait
lows,2021-01-15T22:00:00+00:00,0.0091868,wait
highs,2021-01-15T22:00:00+00:00,0.00939,wait
closes,2021-01-15T23:00:00+00:00,0.0093525,wait
lows,2021-01-15T23:00:00+00:00,0.0092851,wait
highs,2021-01-15T23:00:00+00:00,0.009407,wait
closes,2021-01-16T00:00:00+00:00,0.0093776,wait
highs,2021-01-16T00:00:00+00:00,0.0094999,wait
lows,2021-01-16T00:00:00+00:00,0.0093544,wait
highs,2021-01-16T01:00:00+00:00,0.0094154,wait
lows,2021-01-16T01:00:00+00:00,0.0091174,wait
closes,2021-01-16T01:00:00+00:00,0.0091808,wait
highs,2021-01-16T02:00:00+00:00,0.0093468,wait
lows,2021-01-16T02:00:00+00:00,0.00909,wait
closes,2021-01-16T02:00:00+00:00,0.0092381,wait
highs,2021-01-16T03:00:00+00:00,0.0093605,wait
lows,2021-01-16T03:00:00+00:00,0.0091944,wait
closes,2021-01-16T03:00:00+00:00,0.0093211,wait
highs,2021-01-16T04:00:00+00:00,0.009369,wait
lows,2021-01-16T04:00:00+00:00,0.009208,wait
closes,2021-01-16T04:00:00+00:00,0.0093373,wait
highs,2021-01-16T05:00:00+00:00,0.0093685,wait
closes,2021-01-16T05:00:00+00:00,0.0092497,wait
lows,2021-01-16T05:00:00+00:00,0.009082,wait
closes,2021-01-16T06:00:00+00:00,0.0092893,wait
lows,2021-01-16T06:00:00+00:00,0.0092485,wait
highs,2021-01-16T06:00:00+00:00,0.0093293,wait
closes,2021-01-16T07:00:00+00:00,0.0092926,wait
lows,2021-01-16T07:00:00+00:00,0.0092683,wait
highs,2021-01-16T07:00:00+00:00,0.00945,wait
lows,2021-01-16T08:00:00+00:00,0.0092101,wait
highs,2021-01-16T08:00:00+00:00,0.0094417,wait
closes,2021-01-16T08:00:00+00:00,0.009413,wait
highs,2021-01-16T09:00:00+00:00,0.0094354,wait
closes,2021-01-16T09:00:00+00:00,0.0093888,wait
lows,2021-01-16T09:00:00+00:00,0.0093393,wait
highs,2021-01-16T10:00:00+00:00,0.0095675,wait
closes,2021-01-16T10:00:00+00:00,0.0094646,wait
lows,2021-01-16T10:00:00+00:00,0.0093888,wait
highs,2021-01-16T11:00:00+00:00,0.0094967,wait
lows,2021-01-16T11:00:00+00:00,0.009331,wait
closes,2021-01-16T11:00:00+00:00,0.0093788,wait
lows,2021-01-16T12:00:00+00:00,0.009118,wait
closes,2021-01-16T12:00:00+00:00,0.0093107,wait
highs,2021-01-16T12:00:00+00:00,0.0094143,wait
lows,2021-01-16T13:00:00+00:00,0.0091925,wait
closes,2021-01-16T13:00:00+00:00,0.00927,wait
highs,2021-01-16T13:00:00+00:00,0.0094155,wait
lows,2021-01-16T14:00:00+00:00,0.0091953,wait
closes,2021-01-16T14:00:00+00:00,0.009318,wait
highs,2021-01-16T14:00:00+00:00,0.00934,wait
lows,2021-01-16T15:00:00+00:00,0.00927,wait
closes,2021-01-16T15:00:00+00:00,0.0093548,wait
highs,2021-01-16T15:00:00+00:00,0.0094297,wait
closes,2021-01-16T16:00:00+00:00,0.00929,wait
highs,2021-01-16T16:00:00+00:00,0.00941,wait
lows,2021-01-16T16:00:00+00:00,0.0092,wait
highs,2021-01-16T17:00:00+00:00,0.00936,wait
closes,2021-01-16T17:00:00+00:00,0.00928,wait
lows,2021-01-16T17:00:00+00:00,0.00919,wait
highs,2021-01-16T18:00:00+00:00,0.0093092,wait
closes,2021-01-16T18:00:00+00:00,0.0091547,wait
lows,2021-01-16T18:00:00+00:00,0.0091119,wait
closes,2021-01-16T19:00:00+00:00,0.0092766,wait
lows,2021-01-16T19:00:00+00:00,0.0091,wait
highs,2021-01-16T19:00:00+00:00,0.00929,wait
lows,2021-01-16T20:00:00+00:00,0.0092595,wait
highs,2021-01-16T20:00:00+00:00,0.0093399,wait
closes,2021-01-16T20:00:00+00:00,0.009289,wait
lows,2021-01-16T21:00:00+00:00,0.0091236,wait
highs,2021-01-16T21:00:00+00:00,0.009295,wait
closes,2021-01-16T21:00:00+00:00,0.0092131,wait
lows,2021-01-16T22:00:00+00:00,0.0090727,wait
closes,2021-01-16T22:00:00+00:00,0.0092899,wait
highs,2021-01-16T22:00:00+00:00,0.0093153,wait
closes,2021-01-16T23:00:00+00:00,0.0092374,wait
highs,2021-01-16T23:00:00+00:00,0.0093247,wait
lows,2021-01-16T23:00:00+00:00,0.0091757,wait
closes,2021-01-17T00:00:00+00:00,0.0093212,wait
highs,2021-01-17T00:00:00+00:00,0.0093852,wait
lows,2021-01-17T00:00:00+00:00,0.009079,wait
closes,2021-01-17T01:00:00+00:00,0.0093221,wait
highs,2021-01-17T01:00:00+00:00,0.00933,wait
lows,2021-01-17T01:00:00+00:00,0.009217,wait
closes,2021-01-17T02:00:00+00:00,0.0092541,wait
highs,2021-01-17T02:00:00+00:00,0.00935,wait
lows,2021-01-17T02:00:00+00:00,0.0092227,wait
closes,2021-01-17T03:00:00+00:00,0.0092454,wait
lows,2021-01-17T03:00:00+00:00,0.009166,wait
highs,2021-01-17T03:00:00+00:00,0.0092959,wait
lows,2021-01-17T04:00:00+00:00,0.0091435,wait
highs,2021-01-17T04:00:00+00:00,0.0093,wait
closes,2021-01-17T04:00:00+00:00,0.0091998,wait
lows,2021-01-17T05:00:00+00:00,0.0090048,wait
highs,2021-01-17T05:00:00+00:00,0.009228,wait
closes,2021-01-17T05:00:00+00:00,0.0090712,wait
highs,2021-01-17T06:00:00+00:00,0.0091761,wait
closes,2021-01-17T06:00:00+00:00,0.00911,wait
lows,2021-01-17T06:00:00+00:00,0.0089609,wait
closes,2021-01-17T07:00:00+00:00,0.0090257,wait
lows,2021-01-17T07:00:00+00:00,0.0088688,wait
highs,2021-01-17T07:00:00+00:00,0.0091422,wait
closes,2021-01-17T08:00:00+00:00,0.008937,wait
lows,2021-01-17T08:00:00+00:00,0.0088034,wait
highs,2021-01-17T08:00:00+00:00,0.009061,wait
closes,2021-01-17T09:00:00+00:00,0.0088577,wait
highs,2021-01-17T09:00:00+00:00,0.00905,wait
lows,2021-01-17T09:00:00+00:00,0.0088236,wait
highs,2021-01-17T10:00:00+00:00,0.0091111,wait
lows,2021-01-17T10:00:00+00:00,0.008779,wait
closes,2021-01-17T10:00:00+00:00,0.0090699,wait
highs,2021-01-17T11:00:00+00:00,0.00914,wait
lows,2021-01-17T11:00:00+00:00,0.0089829,wait
closes,2021-01-17T11:00:00+00:00,0.0090879,wait
highs,2021-01-17T12:00:00+00:00,0.0091238,wait
lows,2021-01-17T12:00:00+00:00,0.009005,wait
closes,2021-01-17T12:00:00+00:00,0.0090101,wait
highs,2021-01-17T13:00:00+00:00,0.0090927,wait
lows,2021-01-17T13:00:00+00:00,0.0089427,wait
closes,2021-01-17T13:00:00+00:00,0.008956,wait
lows,2021-01-17T14:00:00+00:00,0.0089027,wait
closes,2021-01-17T14:00:00+00:00,0.0090362,wait
highs,2021-01-17T14:00:00+00:00,0.009145,wait
closes,2021-01-17T15:00:00+00:00,0.0091668,wait
lows,2021-01-17T15:00:00+00:00,0.009025,wait
highs,2021-01-17T15:00:00+00:00,0.0092221,wait
closes,2021-01-17T16:00:00+00:00,0.00916,wait
lows,2021-01-17T16:00:00+00:00,0.00911,wait
highs,2021-01-17T16:00:00+00:00,0.009285,wait
lows,2021-01-17T17:00:00+00:00,0.0091,wait
highs,2021-01-17T17:00:00+00:00,0.0092164,wait
closes,2021-01-17T17:00:00+00:00,0.009194,wait
highs,2021-01-17T18:00:00+00:00,0.0092142,wait
closes,2021-01-17T18:00:00+00:00,0.009143,wait
lows,2021-01-17T18:00:00+00:00,0.009143,wait
highs,2021-01-17T19:00:00+00:00,0.0092,wait
closes,2021-01-17T19:00:00+00:00,0.0091201,wait
lows,2021-01-17T19:00:00+00:00,0.0090569,wait
highs,2021-01-17T20:00:00+00:00,0.0091587,wait
lows,2021-01-17T20:00:00+00:00,0.0090937,wait
closes,2021-01-17T20:00:00+00:00,0.0091303,wait
lows,2021-01-17T21:00:00+00:00,0.0091018,wait
closes,2021-01-17T21:00:00+00:00,0.0092761,wait
highs,2021-01-17T21:00:00+00:00,0.0093957,wait
lows,2021-01-17T22:00:00+00:00,0.0090509,wait
closes,2021-01-17T22:00:00+00:00,0.0091143,wait
highs,2021-01-17T22:00:00+00:00,0.0092917,wait
lows,2021-01-17T23:00:00+00:00,0.0090495,wait
closes,2021-01-17T23:00:00+00:00,0.0090987,wait
highs,2021-01-17T23:00:00+00:00,0.0091955,wait
lows,2021-01-18T00:00:00+00:00,0.0090423,wait
closes,2021-01-18T00:00:00+00:00,0.0091013,wait
highs,2021-01-18T00:00:00+00:00,0.0091416,wait
lows,2021-01-18T01:00:00+00:00,0.0090111,wait
highs,2021-01-18T01:00:00+00:00,0.0091547,wait
closes,2021-01-18T01:00:00+00:00,0.0091335,wait
highs,2021-01-18T02:00:00+00:00,0.00917,wait
closes,2021-01-18T02:00:00+00:00,0.0090689,wait
lows,2021-01-18T02:00:00+00:00,0.00906,wait
highs,2021-01-18T03:00:00+00:00,0.0090953,wait
closes,2021-01-18T03:00:00+00:00,0.0090349,wait
lows,2021-01-18T03:00:00+00:00,0.008935,wait
closes,2021-01-18T04:00:00+00:00,0.0089946,wait
lows,2021-01-18T04:00:00+00:00,0.0089476,wait
highs,2021-01-18T04:00:00+00:00,0.0090788,wait
lows,2021-01-18T05:00:00+00:00,0.00895,wait
highs,2021-01-18T05:00:00+00:00,0.0090969,wait
closes,2021-01-18T05:00:00+00:00,0.0090891,wait
lows,2021-01-18T06:00:00+00:00,0.0089852,wait
highs,2021-01-18T06:00:00+00:00,0.0091056,wait
closes,2021-01-18T06:00:00+00:00,0.0090069,wait
lows,2021-01-18T07:00:00+00:00,0.0090018,wait
closes,2021-01-18T07:00:00+00:00,0.0091455,wait
highs,2021-01-18T07:00:00+00:00,0.0091673,wait
closes,2021-01-18T08:00:00+00:00,0.0092038,wait
highs,2021-01-18T08:00:00+00:00,0.00924,wait
lows,2021-01-18T08:00:00+00:00,0.0091143,wait
closes,2021-01-18T09:00:00+00:00,0.0092086,wait
highs,2021-01-18T09:00:00+00:00,0.00932,wait
lows,2021-01-18T09:00:00+00:00,0.0091883,wait
closes,2021-01-18T10:00:00+00:00,0.0091003,wait
highs,2021-01-18T10:00:00+00:00,0.00922,wait
lows,2021-01-18T10:00:00+00:00,0.0090736,wait
closes,2021-01-18T11:00:00+00:00,0.0091127,wait
highs,2021-01-18T11:00:00+00:00,0.0091547,wait
lows,2021-01-18T11:00:00+00:00,0.009001,wait
closes,2021-01-18T12:00:00+00:00,0.00915,wait
lows,2021-01-18T12:00:00+00:00,0.0091017,wait
highs,2021-01-18T12:00:00+00:00,0.0092645,wait
lows,2021-01-18T13:00:00+00:00,0.009144,wait
highs,2021-01-18T13:00:00+00:00,0.00923,wait
closes,2021-01-18T13:00:00+00:00,0.0091957,wait
lows,2021-01-18T14:00:00+00:00,0.0090011,wait
highs,2021-01-18T14:00:00+00:00,0.0092,wait
closes,2021-01-18T14:00:00+00:00,0.0091284,wait
highs,2021-01-18T15:00:00+00:00,0.00917,wait
closes,2021-01-18T15:00:00+00:00,0.00911,wait
lows,2021-01-18T15:00:00+00:00,0.0090676,wait
closes,2021-01-18T16:00:00+00:00,0.0091175,wait
lows,2021-01-18T16:00:00+00:00,0.0090238,wait
highs,2021-01-18T16:00:00+00:00,0.009165,wait
closes,2021-01-18T17:00:00+00:00,0.0090796,wait
lows,2021-01-18T17:00:00+00:00,0.0090382,wait
highs,2021-01-18T17:00:00+00:00,0.00914,wait
closes,2021-01-18T18:00:00+00:00,0.0091435,wait
highs,2021-01-18T18:00:00+00:00,0.00915,wait
lows,2021-01-18T18:00:00+00:00,0.0090555,wait
highs,2021-01-18T19:00:00+00:00,0.0091829,wait
lows,2021-01-18T19:00:00+00:00,0.0091073,wait
closes,2021-01-18T19:00:00+00:00,0.0091798,wait
highs,2021-01-18T20:00:00+00:00,0.009185,wait
lows,2021-01-18T20:00:00+00:00,0.0090993,wait
closes,2021-01-18T20:00:00+00:00,0.0091749,wait
highs,2021-01-18T21:00:00+00:00,0.009175,wait
lows,2021-01-18T21:00:00+00:00,0.0090982,wait
closes,2021-01-18T21:00:00+00:00,0.0091108,wait
highs,2021-01-18T22:00:00+00:00,0.0091657,wait
lows,2021-01-18T22:00:00+00:00,0.0090837,wait
closes,2021-01-18T22:00:00+00:00,0.009151,wait
highs,2021-01-18T23:00:00+00:00,0.0092225,wait
closes,2021-01-18T23:00:00+00:00,0.0091782,wait
lows,2021-01-18T23:00:00+00:00,0.00914,wait
closes,2021-01-19T00:00:00+00:00,0.0090762,wait
lows,2021-01-19T00:00:00+00:00,0.0090634,wait
highs,2021-01-19T00:00:00+00:00,0.00924,wait
closes,2021-01-19T01:00:00+00:00,0.0091447,wait
lows,2021-01-19T01:00:00+00:00,0.0090621,wait
highs,2021-01-19T01:00:00+00:00,0.0091488,wait
lows,2021-01-19T02:00:00+00:00,0.009112,wait
highs,2021-01-19T02:00:00+00:00,0.0092074,wait
closes,2021-01-19T02:00:00+00:00,0.0092074,wait
highs,2021-01-19T03:00:00+00:00,0.0092124,wait
closes,2021-01-19T03:00:00+00:00,0.0091374,wait
lows,2021-01-19T03:00:00+00:00,0.0091111,wait
highs,2021-01-19T04:00:00+00:00,0.0092882,wait
closes,2021-01-19T04:00:00+00:00,0.0092127,wait
lows,2021-01-19T04:00:00+00:00,0.0091415,wait
highs,2021-01-19T05:00:00+00:00,0.0092793,wait
lows,2021-01-19T05:00:00+00:00,0.0091953,wait
closes,2021-01-19T05:00:00+00:00,0.0092444,wait
lows,2021-01-19T06:00:00+00:00,0.0092087,wait
closes,2021-01-19T06:00:00+00:00,0.0095158,wait
highs,2021-01-19T06:00:00+00:00,0.0095854,wait
lows,2021-01-19T07:00:00+00:00,0.0093,wait
closes,2021-01-19T07:00:00+00:00,0.0093387,wait
highs,2021-01-19T07:00:00+00:00,0.0096757,wait
lows,2021-01-19T08:00:00+00:00,0.0093361,wait
closes,2021-01-19T08:00:00+00:00,0.009403,wait
highs,2021-01-19T08:00:00+00:00,0.009456,wait
lows,2021-01-19T09:00:00+00:00,0.0093137,wait
closes,2021-01-19T09:00:00+00:00,0.0093391,wait
highs,2021-01-19T09:00:00+00:00,0.0095741,wait
closes,2021-01-19T10:00:00+00:00,0.0093089,wait
highs,2021-01-19T10:00:00+00:00,0.00943,wait
lows,2021-01-19T10:00:00+00:00,0.009235,wait
highs,2021-01-19T11:00:00+00:00,0.0093846,wait
closes,2021-01-19T11:00:00+00:00,0.0093746,wait
lows,2021-01-19T11:00:00+00:00,0.0092646,wait
highs,2021-01-19T12:00:00+00:00,0.0094195,wait
closes,2021-01-19T12:00:00+00:00,0.009254,wait
lows,2021-01-19T12:00:00+00:00,0.0092365,wait
closes,2021-01-19T13:00:00+00:00,0.0093377,wait
lows,2021-01-19T13:00:00+00:00,0.0092452,wait
highs,2021-01-19T13:00:00+00:00,0.0093483,wait
lows,2021-01-19T14:00:00+00:00,0.0091649,wait
highs,2021-01-19T14:00:00+00:00,0.009342,wait
closes,2021-01-19T14:00:00+00:00,0.0091992,wait
lows,2021-01-19T15:00:00+00:00,0.00896,wait
highs,2021-01-19T15:00:00+00:00,0.0092234,wait
closes,2021-01-19T15:00:00+00:00,0.0092234,wait
lows,2021-01-19T16:00:00+00:00,0.0091514,wait
closes,2021-01-19T16:00:00+00:00,0.0091791,wait
highs,2021-01-19T16:00:00+00:00,0.0092692,wait
closes,2021-01-19T17:00:00+00:00,0.0091427,wait
