series,timestamp,value,label
highs,2020-11-16T05:00:00+00:00,0.0027971,
closes,2020-11-16T06:00:00+00:00,0.002799,
highs,2020-11-16T06:00:00+00:00,0.0028,
lows,2020-11-16T06:00:00+00:00,0.0027771,
highs,2020-11-16T07:00:00+00:00,0.0028002,
lows,2020-11-16T07:00:00+00:00,0.00277,
closes,2020-11-16T07:00:00+00:00,0.0027862,
highs,2020-11-16T08:00:00+00:00,0.0028082,
lows,2020-11-16T08:00:00+00:00,0.0027822,
closes,2020-11-16T08:00:00+00:00,0.0028014,
lows,2020-11-16T09:00:00+00:00,0.002786,
closes,2020-11-16T09:00:00+00:00,0.0027909,
highs,2020-11-16T09:00:00+00:00,0.0028134,
closes,2020-11-16T10:00:00+00:00,0.0028073,
highs,2020-11-16T10:00:00+00:00,0.0028135,
lows,2020-11-16T10:00:00+00:00,0.0027886,
closes,2020-11-16T11:00:00+00:00,0.0028326,
highs,2020-11-16T11:00:00+00:00,0.0028418,
lows,2020-11-16T11:00:00+00:00,0.0028015,
closes,2020-11-16T12:00:00+00:00,0.0029035,
lows,2020-11-16T12:00:00+00:00,0.0028306,
highs,2020-11-16T12:00:00+00:00,0.0029072,
lows,2020-11-16T13:00:00+00:00,0.002879,
highs,2020-11-16T13:00:00+00:00,0.0029691,
closes,2020-11-16T13:00:00+00:00,0.002901,
lows,2020-11-16T14:00:00+00:00,0.0029012,
highs,2020-11-16T14:00:00+00:00,0.0029997,
closes,2020-11-16T14:00:00+00:00,0.002984,
lows,2020-11-16T15:00:00+00:00,0.0029666,
highs,2020-11-16T15:00:00+00:00,0.0030452,
closes,2020-11-16T15:00:00+00:00,0.0029845,
lows,2020-11-16T16:00:00+00:00,0.0028708,
highs,2020-11-16T16:00:00+00:00,0.0030009,
closes,2020-11-16T16:00:00+00:00,0.0028888,
highs,2020-11-16T17:00:00+00:00,0.0029348,
closes,2020-11-16T17:00:00+00:00,0.0029089,
lows,2020-11-16T17:00:00+00:00,0.0028947,
closes,2020-11-16T18:00:00+00:00,0.0028678,
highs,2020-11-16T18:00:00+00:00,0.002914,
lows,2020-11-16T18:00:00+00:00,0.0028677,
closes,2020-11-16T19:00:00+00:00,0.0028656,
highs,2020-11-16T19:00:00+00:00,0.0028875,
lows,2020-11-16T19:00:00+00:00,0.0028555,
highs,2020-11-16T20:00:00+00:00,0.0028829,
lows,2020-11-16T20:00:00+00:00,0.0028599,
closes,2020-11-16T20:00:00+00:00,0.0028765,
lows,2020-11-16T21:00:00+00:00,0.0028622,
closes,2020-11-16T21:00:00+00:00,0.0028892,
highs,2020-11-16T21:00:00+00:00,0.0029071,
lows,2020-11-16T22:00:00+00:00,0.0028663,
closes,2020-11-16T22:00:00+00:00,0.0028916,
highs,2020-11-16T22:00:00+00:00,0.0029043,
lows,2020-11-16T23:00:00+00:00,0.002882,
highs,2020-11-16T23:00:00+00:00,0.0029009,
closes,2020-11-16T23:00:00+00:00,0.00289,
highs,2020-11-17T00:00:00+00:00,0.002934,
lows,2020-11-17T00:00:00+00:00,0.0028832,
closes,2020-11-17T00:00:00+00:00,0.0029331,
highs,2020-11-17T01:00:00+00:00,0.0029338,
lows,2020-11-17T01:00:00+00:00,0.0029084,
closes,2020-11-17T01:00:00+00:00,0.0029168,
lows,2020-11-17T02:00:00+00:00,0.0028991,
closes,2020-11-17T02:00:00+00:00,0.0029002,
highs,2020-11-17T02:00:00+00:00,0.0029412,
closes,2020-11-17T03:00:00+00:00,0.0029049,
highs,2020-11-17T03:00:00+00:00,0.0029149,
lows,2020-11-17T03:00:00+00:00,0.002899,
closes,2020-11-17T04:00:00+00:00,0.0029291,
highs,2020-11-17T04:00:00+00:00,0.0029335,
lows,2020-11-17T04:00:00+00:00,0.0029024,
highs,2020-11-17T05:00:00+00:00,0.0029536,
lows,2020-11-17T05:00:00+00:00,0.0029139,
closes,2020-11-17T05:00:00+00:00,0.002923,
lows,2020-11-17T06:00:00+00:00,0.0029044,
closes,2020-11-17T06:00:00+00:00,0.002924,
highs,2020-11-17T06:00:00+00:00,0.002939,
lows,2020-11-17T07:00:00+00:00,0.0029,
closes,2020-11-17T07:00:00+00:00,0.002912,
highs,2020-11-17T07:00:00+00:00,0.002939,
closes,2020-11-17T08:00:00+00:00,0.0028979,
highs,2020-11-17T08:00:00+00:00,0.0029211,
lows,2020-11-17T08:00:00+00:00,0.0028866,
highs,2020-11-17T09:00:00+00:00,0.0029551,
lows,2020-11-17T09:00:00+00:00,0.0028851,
closes,2020-11-17T09:00:00+00:00,0.0029237,
highs,2020-11-17T10:00:00+00:00,0.0029357,
lows,2020-11-17T10:00:00+00:00,0.002903,
closes,2020-11-17T10:00:00+00:00,0.0029127,
highs,2020-11-17T11:00:00+00:00,0.0029173,
closes,2020-11-17T11:00:00+00:00,0.002897,
lows,2020-11-17T11:00:00+00:00,0.0028902,
closes,2020-11-17T12:00:00+00:00,0.0029101,
lows,2020-11-17T12:00:00+00:00,0.0028901,
highs,2020-11-17T12:00:00+00:00,0.002922,
closes,2020-11-17T13:00:00+00:00,0.0028979,
lows,2020-11-17T13:00:00+00:00,0.002895,
highs,2020-11-17T13:00:00+00:00,0.0029198,
closes,2020-11-17T14:00:00+00:00,0.0029288,
lows,2020-11-17T14:00:00+00:00,0.0028968,
highs,2020-11-17T14:00:00+00:00,0.0029333,
closes,2020-11-17T15:00:00+00:00,0.0029553,
lows,2020-11-17T15:00:00+00:00,0.0029082,
highs,2020-11-17T15:00:00+00:00,0.0029631,
lows,2020-11-17T16:00:00+00:00,0.0029,
highs,2020-11-17T16:00:00+00:00,0.0029627,
closes,2020-11-17T16:00:00+00:00,0.0029057,
highs,2020-11-17T17:00:00+00:00,0.0029399,
lows,2020-11-17T17:00:00+00:00,0.002892,
closes,2020-11-17T17:00:00+00:00,0.002923,
highs,2020-11-17T18:00:00+00:00,0.00294,
lows,2020-11-17T18:00:00+00:00,0.0029001,
closes,2020-11-17T18:00:00+00:00,0.0029203,
lows,2020-11-17T19:00:00+00:00,0.002915,
closes,2020-11-17T19:00:00+00:00,0.002931,
highs,2020-11-17T19:00:00+00:00,0.0029429,
closes,2020-11-17T20:00:00+00:00,0.0029876,
highs,2020-11-17T20:00:00+00:00,0.0029922,
lows,2020-11-17T20:00:00+00:00,0.0029211,
closes,2020-11-17T21:00:00+00:00,0.0029386,
highs,2020-11-17T21:00:00+00:00,0.0030094,
lows,2020-11-17T21:00:00+00:00,0.0029267,
closes,2020-11-17T22:00:00+00:00,0.0029391,
lows,2020-11-17T22:00:00+00:00,0.0029163,
highs,2020-11-17T22:00:00+00:00,0.002943,
lows,2020-11-17T23:00:00+00:00,0.0029345,
highs,2020-11-17T23:00:00+00:00,0.0029622,
closes,2020-11-17T23:00:00+00:00,0.0029398,
lows,2020-11-18T00:00:00+00:00,0.0029153,
highs,2020-11-18T00:00:00+00:00,0.002958,
closes,2020-11-18T00:00:00+00:00,0.0029453,
lows,2020-11-18T01:00:00+00:00,0.002923,
highs,2020-11-18T01:00:00+00:00,0.0029478,
closes,2020-11-18T01:00:00+00:00,0.0029431,
lows,2020-11-18T02:00:00+00:00,0.0029302,
highs,2020-11-18T02:00:00+00:00,0.0029505,
closes,2020-11-18T02:00:00+00:00,0.0029446,
lows,2020-11-18T03:00:00+00:00,0.0029339,
closes,2020-11-18T03:00:00+00:00,0.0029951,
highs,2020-11-18T03:00:00+00:00,0.0029978,
closes,2020-11-18T04:00:00+00:00,0.002984,
highs,2020-11-18T04:00:00+00:00,0.003021,
lows,2020-11-18T04:00:00+00:00,0.0029606,
closes,2020-11-18T05:00:00+00:00,0.0028581,
highs,2020-11-18T05:00:00+00:00,0.0029862,
lows,2020-11-18T05:00:00+00:00,0.00281,
highs,2020-11-18T06:00:00+00:00,0.0029129,
lows,2020-11-18T06:00:00+00:00,0.0028322,
closes,2020-11-18T06:00:00+00:00,0.0029038,
lows,2020-11-18T07:00:00+00:00,0.0028691,
closes,2020-11-18T07:00:00+00:00,0.002902,
highs,2020-11-18T07:00:00+00:00,0.0029149,
lows,2020-11-18T08:00:00+00:00,0.0028788,
closes,2020-11-18T08:00:00+00:00,0.002912,
highs,2020-11-18T08:00:00+00:00,0.0029317,
lows,2020-11-18T09:00:00+00:00,0.0028652,
highs,2020-11-18T09:00:00+00:00,0.002917,
closes,2020-11-18T09:00:00+00:00,0.0028932,
highs,2020-11-18T10:00:00+00:00,0.0029169,
closes,2020-11-18T10:00:00+00:00,0.00291,
lows,2020-11-18T10:00:00+00:00,0.0028765,
highs,2020-11-18T11:00:00+00:00,0.002919,
closes,2020-11-18T11:00:00+00:00,0.002915,
lows,2020-11-18T11:00:00+00:00,0.0028935,
highs,2020-11-18T12:00:00+00:00,0.002918,
closes,2020-11-18T12:00:00+00:00,0.0028933,
lows,2020-11-18T12:00:00+00:00,0.0028904,
highs,2020-11-18T13:00:00+00:00,0.0029123,
closes,2020-11-18T13:00:00+00:00,0.0028792,
lows,2020-11-18T13:00:00+00:00,0.0028716,
highs,2020-11-18T14:00:00+00:00,0.002892,
lows,2020-11-18T14:00:00+00:00,0.0028521,
closes,2020-11-18T14:00:00+00:00,0.002854,
lows,2020-11-18T15:00:00+00:00,0.0028446,
closes,2020-11-18T15:00:00+00:00,0.0029099,
highs,2020-11-18T15:00:00+00:00,0.0029734,
lows,2020-11-18T16:00:00+00:00,0.002873,
closes,2020-11-18T16:00:00+00:00,0.0028743,
highs,2020-11-18T16:00:00+00:00,0.00291,
closes,2020-11-18T17:00:00+00:00,0.0029122,
highs,2020-11-18T17:00:00+00:00,0.0029133,
lows,2020-11-18T17:00:00+00:00,0.0028682,
highs,2020-11-18T18:00:00+00:00,0.0029188,
lows,2020-11-18T18:00:00+00:00,0.0029019,
closes,2020-11-18T18:00:00+00:00,0.0029045,
highs,2020-11-18T19:00:00+00:00,0.0029189,
lows,2020-11-18T19:00:00+00:00,0.0028914,
closes,2020-11-18T19:00:00+00:00,0.0029069,
highs,2020-11-18T20:00:00+00:00,0.0029163,
closes,2020-11-18T20:00:00+00:00,0.0029087,
lows,2020-11-18T20:00:00+00:00,0.00289,
closes,2020-11-18T21:00:00+00:00,0.002916,
highs,2020-11-18T21:00:00+00:00,0.0029234,
lows,2020-11-18T21:00:00+00:00,0.0029055,
closes,2020-11-18T22:00:00+00:00,0.0029128,
highs,2020-11-18T22:00:00+00:00,0.0029264,
lows,2020-11-18T22:00:00+00:00,0.0029027,
highs,2020-11-18T23:00:00+00:00,0.0029214,
lows,2020-11-18T23:00:00+00:00,0.0029027,
closes,2020-11-18T23:00:00+00:00,0.0029085,
lows,2020-11-19T00:00:00+00:00,0.0028837,
closes,2020-11-19T00:00:00+00:00,0.0029128,
highs,2020-11-19T00:00:00+00:00,0.0029204,
lows,2020-11-19T01:00:00+00:00,0.0028977,
closes,2020-11-19T01:00:00+00:00,0.0029325,
highs,2020-11-19T01:00:00+00:00,0.0029451,
closes,2020-11-19T02:00:00+00:00,0.0029349,
highs,2020-11-19T02:00:00+00:00,0.0029455,
lows,2020-11-19T02:00:00+00:00,0.00292,
highs,2020-11-19T03:00:00+00:00,0.0029466,
lows,2020-11-19T03:00:00+00:00,0.0029151,
closes,2020-11-19T03:00:00+00:00,0.0029178,
highs,2020-11-19T04:00:00+00:00,0.002925,
lows,2020-11-19T04:00:00+00:00,0.0029013,
closes,2020-11-19T04:00:00+00:00,0.0029139,
lows,2020-11-19T05:00:00+00:00,0.002905,
closes,2020-11-19T05:00:00+00:00,0.0029209,
highs,2020-11-19T05:00:00+00:00,0.002921,
closes,2020-11-19T06:00:00+00:00,0.0029114,
highs,2020-11-19T06:00:00+00:00,0.002926,
lows,2020-11-19T06:00:00+00:00,0.0029012,
closes,2020-11-19T07:00:00+00:00,0.002908,
highs,2020-11-19T07:00:00+00:00,0.0029159,
lows,2020-11-19T07:00:00+00:00,0.0029009,
closes,2020-11-19T08:00:00+00:00,0.002881,
lows,2020-11-19T08:00:00+00:00,0.0028605,
highs,2020-11-19T08:00:00+00:00,0.002909,
lows,2020-11-19T09:00:00+00:00,0.0028549,
highs,2020-11-19T09:00:00+00:00,0.0028875,
closes,2020-11-19T09:00:00+00:00,0.0028612,
lows,2020-11-19T10:00:00+00:00,0.0028613,
highs,2020-11-19T10:00:00+00:00,0.0028908,
closes,2020-11-19T10:00:00+00:00,0.0028849,
lows,2020-11-19T11:00:00+00:00,0.0028801,
highs,2020-11-19T11:00:00+00:00,0.0029129,
closes,2020-11-19T11:00:00+00:00,0.0029063,
lows,2020-11-19T12:00:00+00:00,0.0028951,
highs,2020-11-19T12:00:00+00:00,0.0029198,
closes,2020-11-19T12:00:00+00:00,0.0029168,
highs,2020-11-19T13:00:00+00:00,0.0029278,
closes,2020-11-19T13:00:00+00:00,0.002925,
lows,2020-11-19T13:00:00+00:00,0.002907,
closes,2020-11-19T14:00:00+00:00,0.0029222,
highs,2020-11-19T14:00:00+00:00,0.0029249,
lows,2020-11-19T14:00:00+00:00,0.0029096,
closes,2020-11-19T15:00:00+00:00,0.0029487,
highs,2020-11-19T15:00:00+00:00,0.0029689,
lows,2020-11-19T15:00:00+00:00,0.0029173,
highs,2020-11-19T16:00:00+00:00,0.0029601,
lows,2020-11-19T16:00:00+00:00,0.0029167,
closes,2020-11-19T16:00:00+00:00,0.002935,
lows,2020-11-19T17:00:00+00:00,0.0029252,
closes,2020-11-19T17:00:00+00:00,0.002935,
highs,2020-11-19T17:00:00+00:00,0.0029396,
lows,2020-11-19T18:00:00+00:00,0.0029236,
closes,2020-11-19T18:00:00+00:00,0.0029311,
highs,2020-11-19T18:00:00+00:00,0.002942,
lows,2020-11-19T19:00:00+00:00,0.00289,
highs,2020-11-19T19:00:00+00:00,0.0029339,
closes,2020-11-19T19:00:00+00:00,0.0029159,
highs,2020-11-19T20:00:00+00:00,0.0029218,
closes,2020-11-19T20:00:00+00:00,0.0029155,
lows,2020-11-19T20:00:00+00:00,0.0029004,
highs,2020-11-19T21:00:00+00:00,0.0029227,
closes,2020-11-19T21:00:00+00:00,0.002912,
lows,2020-11-19T21:00:00+00:00,0.0028933,
highs,2020-11-19T22:00:00+00:00,0.002914,
closes,2020-11-19T22:00:00+00:00,0.0028907,
lows,2020-11-19T22:00:00+00:00,0.0028708,
highs,2020-11-19T23:00:00+00:00,0.002909,
closes,2020-11-19T23:00:00+00:00,0.0029068,
lows,2020-11-19T23:00:00+00:00,0.002876,
highs,2020-11-20T00:00:00+00:00,0.0029195,
lows,2020-11-20T00:00:00+00:00,0.0029009,
closes,2020-11-20T00:00:00+00:00,0.0029086,
lows,2020-11-20T01:00:00+00:00,0.0029023,
closes,2020-11-20T01:00:00+00:00,0.002911,
highs,2020-11-20T01:00:00+00:00,0.0029198,
lows,2020-11-20T02:00:00+00:00,0.0029132,
closes,2020-11-20T02:00:00+00:00,0.0029249,
highs,2020-11-20T02:00:00+00:00,0.0029268,
closes,2020-11-20T03:00:00+00:00,0.0029254,
highs,2020-11-20T03:00:00+00:00,0.0029294,
lows,2020-11-20T03:00:00+00:00,0.0029164,
highs,2020-11-20T04:00:00+00:00,0.0029255,
lows,2020-11-20T04:00:00+00:00,0.0029185,
